word,x,y
mother,-8.48479496571,8.03767403486
met,-0.522738791383,-23.7306284165
relations,-16.0752871095,-9.81206609394
anti,-17.4711732202,-4.777890337
2002,3.14431214488,24.0900261673
song,22.2808568106,-8.05945395668
popular,5.00776465654,-5.11579855362
base,-3.93511787139,6.12487604521
tv,20.6067279149,-12.9741004833
ground,-3.53344248707,5.47215688596
markets,-11.9550209799,4.18608883532
ii,21.4144356555,-3.52853782238
newspaper,5.93435939371,-23.0018026184
staff,-18.8930261397,3.79415747199
saw,3.37287465635,7.17679052682
hand,-1.097035233,2.61837922331
hope,-6.72419492674,-10.4595381398
operations,8.40341763238,-17.0991862629
pressure,-6.14550646477,-1.34832143927
americans,11.4539809786,-15.0139781253
eastern,18.9133825053,5.61031918926
st.,17.2254986995,-0.781398532225
legal,-15.8034180821,-13.6802801459
asia,-15.9246608109,12.6183487254
budget,-12.8503695697,-3.66312542248
returned,5.37195138719,7.09831460409
considered,3.53785284806,-5.02856871039
love,-4.53971391543,-19.3998776714
wrote,17.5495990481,-5.44925605758
stop,-9.93056058124,-10.1756694526
fight,-14.5403821386,-5.96254777589
currently,2.27036866892,-8.16627915642
charges,-20.0564824496,-17.5938165635
try,-8.07262524973,-9.51992160822
aid,-11.3474813007,-6.78779910118
ended,4.54091867156,9.55043168044
management,-14.2227229037,-0.173722552936
brought,3.68193293381,5.00470242602
cases,5.95842035215,-14.8630052982
decided,-7.34319587363,-5.13130901386
failed,-8.70454884669,-4.98111126912
network,19.9668545155,-14.3506882019
works,10.576278802,-11.5182637926
gas,-25.3697337337,10.0933311659
turned,2.95565625368,5.15543167392
fact,0.385969585033,-7.46791638871
vice,-21.6699128832,4.74026088042
ca,-1.56927271398,-17.0145194554
mexico,23.9893196786,2.04875254742
trading,16.4254664865,14.3990340087
especially,4.85302150752,-5.90148930845
reporters,2.60986967342,-21.295828921
afghanistan,-14.8957968994,-22.6665168711
common,6.60532215069,-5.38109816636
looking,-3.84540730825,-11.5554691739
space,-1.70532859879,0.500067706556
rates,-12.7230214814,6.92179753696
manager,24.5739036328,5.56008153998
loss,1.39279766552,15.0361135788
2011,3.9040035324,26.7462213292
justice,-17.1571721964,-15.4277927341
thousands,8.08640565895,-11.7430779975
james,18.4223672394,-2.07206280363
rather,-2.07347616766,-3.83816117471
fund,-13.282066578,-0.652568759775
thing,-2.72085689228,-14.8140912913
republic,-10.7931880166,11.9242705506
opening,0.558548360244,11.5290115593
accused,-21.0130509322,-17.7537024377
winning,-0.654038708053,17.7909410306
scored,-3.79650037637,14.499175338
championship,-2.06186782962,19.9735578931
example,6.56034192009,-5.33530766917
getting,-5.66786323666,-14.2778671992
biggest,-7.97104048625,11.1879936667
performance,9.33741200058,7.38376150139
sports,12.8637866761,7.47490279584
1998,3.24166340763,23.4378934799
let,-1.3094337135,-17.2658188151
allowed,-7.5660949092,-6.43052171331
schools,16.5615256744,-19.2750534691
means,-2.23264201864,-4.17468039361
turn,-2.80206446297,0.409533489171
leave,-7.72482638724,-3.81009667702
no.,12.1377116831,27.3862852441
robert,19.1298333729,-2.04143112263
personal,4.02620436704,-15.0186928421
stocks,14.9589171145,13.364685508
showed,12.2146667431,-9.28827393642
light,-3.8288581789,4.03311871483
arrested,-21.1699806992,-17.5604989933
person,0.949751819033,-2.22841906251
either,-1.14090345804,-4.26502329622
offer,-9.68231162609,-5.65271641446
majority,-26.0099533474,-6.28332482641
battle,-14.7948606321,-4.83513264681
19,11.0889235045,23.3904036115
class,10.7914314316,-5.24845837406
evidence,2.85523046226,-16.2269170365
makes,-3.44138671776,-2.44363392301
society,14.0184763372,-2.70476672367
products,-10.0276405944,0.976295870072
regional,-16.9495702703,1.25813939535
needed,-6.51044616985,-9.28220063139
stage,-0.518097609718,11.1093188038
am,-6.5170323773,-16.8355003812
doing,-4.00370973522,-14.0311148707
families,15.4985042164,-13.0490783754
construction,11.819464981,1.8208089875
various,8.48969710906,-8.63652042095
1996,3.12469650324,23.1234969852
sold,-9.94577010121,2.56535667386
independent,-8.3398327968,2.12683865784
kind,-2.49832258372,-12.704406139
airport,12.8213854446,5.12016348038
paul,19.0968774417,-1.77073555578
judge,-17.645727002,-16.6553807958
internet,10.9886392454,-21.3685343443
movement,-18.8937429412,-3.95438761899
room,-1.05315399205,1.39162460593
followed,3.6838926907,8.94535995471
original,11.4978719439,-3.57056369556
angeles,22.1113064799,1.37319701791
italy,-10.9751943308,14.0877941802
`,-2.62313955427,-19.8165629273
data,9.37704414052,-20.3261775094
comes,-3.49595610988,-2.05473403488
parties,-21.996793465,-4.26157108924
nothing,-2.07735882071,-13.5654719659
sea,15.5921593275,7.01386020214
bring,-7.90579526164,-8.50676445817
2012,3.36841080696,27.0877045649
annual,3.50753234763,13.8441713046
officer,-20.7123327123,6.0411787078
beijing,-20.8557056678,12.6705992807
present,2.61020722658,-3.22053888441
remain,1.82361814245,-9.43932381599
nato,-12.4509769723,-20.67946751
1999,3.50440142602,23.3592454909
22,11.0174501589,23.1729191709
remains,1.98202092099,-9.27518470448
allow,-7.61376533695,-6.88564365382
florida,24.5620857596,1.32604712965
computer,11.109495223,-21.2286185936
21,10.9412479569,23.270326657
contract,-8.00609167433,14.8047535515
coast,17.5441042916,6.04599001046
created,11.7500771912,-2.63863740482
demand,-7.33606972577,0.0338450900724
operation,8.5417215238,-17.0336924193
events,2.14466310324,18.8483557377
islamic,-18.8017290131,-4.24420468894
beat,-1.6621358401,16.8407869831
analysts,4.37413272924,-17.0088036999
interview,3.60035479198,-21.7268659372
helped,-9.56517942068,-8.44734548114
child,14.0719327029,-12.3876851581
probably,-0.464381079139,-11.8483145745
spent,6.51317683562,14.413257298
asian,-16.0136433134,12.5323197799
effort,-11.2017629818,-8.01909531676
cooperation,-15.9898129686,-9.81461659286
shows,17.8592416599,-9.58824608541
calls,-13.1858803884,-7.11352553467
investigation,-19.3064541643,-16.4325065557
lives,15.4823615812,-10.4102883577
video,19.8810217451,-9.97793999183
yen,16.88055409,16.5494277975
runs,7.91836729466,8.88697880058
tried,-8.70846425985,-10.1994808699
bad,-5.76963892829,-13.0984691359
described,8.30441990373,-4.0422922398
1994,3.20278425403,22.8777016442
toward,-3.51399047783,1.65517588419
written,17.4070730671,-5.576162128
throughout,9.30679725485,0.979211146337
established,12.1576800122,-2.41954250965
mission,-11.9014212105,-20.3745297195
associated,8.15683506528,-4.84606089281
buy,-9.90941909725,-4.12651800171
growing,-7.33418550989,0.265532804377
green,12.7433381806,-0.0821903227957
forward,-2.53567928719,3.23650609283
competition,-3.33881206337,16.2007782875
poor,-8.71089242479,-1.21888097723
latest,10.7491383247,-9.41529446467
banks,-13.0247849017,2.15685246934
question,-9.31057864585,-12.2697958697
1997,3.44360097623,23.1860633958
prison,-19.9344802611,-17.9924608553
feel,-3.71666682395,-15.113507716
attention,-3.56442701752,-1.27603617489
